"","prefecture","time","birth"
"12685","Mie",2014.92307692308,265.144970414201
"12686","Mie",2014.94230769231,264.853920118344
"12687","Mie",2014.96153846154,264.562869822484
"12688","Mie",2014.98076923077,264.271819526626
"12689","Mie",2015,263.980769230769
"12690","Mie",2015.01923076923,264.06323964497
"12691","Mie",2015.03846153846,264.145710059171
"12692","Mie",2015.05769230769,264.228180473373
"12693","Mie",2015.07692307692,264.310650887574
"12694","Mie",2015.09615384615,264.393121301775
"12695","Mie",2015.11538461538,264.475591715976
"12696","Mie",2015.13461538462,264.558062130178
"12697","Mie",2015.15384615385,264.640532544379
"12698","Mie",2015.17307692308,264.72300295858
"12699","Mie",2015.19230769231,264.805473372781
"12700","Mie",2015.21153846154,264.887943786983
"12701","Mie",2015.23076923077,264.970414201184
"12702","Mie",2015.25,265.052884615385
"12703","Mie",2015.26923076923,265.135355029586
"12704","Mie",2015.28846153846,265.217825443787
"12705","Mie",2015.30769230769,265.300295857988
"12706","Mie",2015.32692307692,265.382766272189
"12707","Mie",2015.34615384615,265.46523668639
"12708","Mie",2015.36538461538,265.547707100591
"12709","Mie",2015.38461538462,265.630177514793
"12710","Mie",2015.40384615385,265.712647928994
"12711","Mie",2015.42307692308,265.795118343195
"12712","Mie",2015.44230769231,265.877588757396
"12713","Mie",2015.46153846154,265.960059171598
"12714","Mie",2015.48076923077,266.042529585799
"12715","Mie",2015.5,266.125
"12716","Mie",2015.51923076923,266.207470414201
"12717","Mie",2015.53846153846,266.289940828402
"12718","Mie",2015.55769230769,266.372411242604
"12719","Mie",2015.57692307692,266.454881656805
"12720","Mie",2015.59615384615,266.537352071006
"12721","Mie",2015.61538461538,266.619822485207
"12722","Mie",2015.63461538462,266.702292899409
"12723","Mie",2015.65384615385,266.78476331361
"12724","Mie",2015.67307692308,266.867233727811
"12725","Mie",2015.69230769231,266.949704142012
"12726","Mie",2015.71153846154,267.032174556213
"12727","Mie",2015.73076923077,267.114644970414
"12728","Mie",2015.75,267.197115384615
"12729","Mie",2015.76923076923,267.279585798816
"12730","Mie",2015.78846153846,267.362056213017
"12731","Mie",2015.80769230769,267.444526627219
"12732","Mie",2015.82692307692,267.52699704142
"12733","Mie",2015.84615384615,267.609467455621
"12734","Mie",2015.86538461538,267.691937869822
"12735","Mie",2015.88461538462,267.774408284024
"12736","Mie",2015.90384615385,267.856878698225
"12737","Mie",2015.92307692308,267.939349112426
"12738","Mie",2015.94230769231,268.021819526627
"12739","Mie",2015.96153846154,268.104289940829
"12740","Mie",2015.98076923077,268.18676035503
"12741","Mie",2016,268.269230769231
"12742","Mie",2016.01923076923,268.056952662722
"12743","Mie",2016.03846153846,267.844674556214
"12744","Mie",2016.05769230769,267.632396449703
"12745","Mie",2016.07692307692,267.420118343195
"12746","Mie",2016.09615384615,267.207840236687
"12747","Mie",2016.11538461538,266.995562130178
"12748","Mie",2016.13461538462,266.783284023668
"12749","Mie",2016.15384615385,266.571005917159
"12750","Mie",2016.17307692308,266.358727810651
"12751","Mie",2016.19230769231,266.146449704143
"12752","Mie",2016.21153846154,265.934171597632
"12753","Mie",2016.23076923077,265.721893491124
"12754","Mie",2016.25,265.509615384615
"12755","Mie",2016.26923076923,265.297337278107
"12756","Mie",2016.28846153846,265.085059171599
"12757","Mie",2016.30769230769,264.872781065088
"12758","Mie",2016.32692307692,264.66050295858
"12759","Mie",2016.34615384615,264.448224852071
"12760","Mie",2016.36538461538,264.235946745563
"12761","Mie",2016.38461538462,264.023668639052
"12762","Mie",2016.40384615385,263.811390532544
"12763","Mie",2016.42307692308,263.599112426036
"12764","Mie",2016.44230769231,263.386834319527
"12765","Mie",2016.46153846154,263.174556213017
"12766","Mie",2016.48076923077,262.962278106508
"12767","Mie",2016.5,262.75
"12768","Mie",2016.51923076923,262.537721893492
"12769","Mie",2016.53846153846,262.325443786983
"12770","Mie",2016.55769230769,262.113165680473
"12771","Mie",2016.57692307692,261.900887573964
"12772","Mie",2016.59615384615,261.688609467456
"12773","Mie",2016.61538461538,261.476331360948
"12774","Mie",2016.63461538462,261.264053254437
"12775","Mie",2016.65384615385,261.051775147929
"12776","Mie",2016.67307692308,260.83949704142
"12777","Mie",2016.69230769231,260.627218934912
"12778","Mie",2016.71153846154,260.414940828401
"12779","Mie",2016.73076923077,260.202662721893
"12780","Mie",2016.75,259.990384615385
"12781","Mie",2016.76923076923,259.778106508876
"12782","Mie",2016.78846153846,259.565828402368
"12783","Mie",2016.80769230769,259.353550295857
"12784","Mie",2016.82692307692,259.141272189349
"12785","Mie",2016.84615384615,258.928994082841
"12786","Mie",2016.86538461538,258.716715976332
"12787","Mie",2016.88461538462,258.504437869822
"12788","Mie",2016.90384615385,258.292159763313
"12789","Mie",2016.92307692308,258.079881656805
"12790","Mie",2016.94230769231,257.867603550297
"12791","Mie",2016.96153846154,257.655325443786
"12792","Mie",2016.98076923077,257.443047337278
"12793","Mie",2017,257.230769230769
"12794","Mie",2017.01923076923,256.967085798817
"12795","Mie",2017.03846153846,256.703402366865
"12796","Mie",2017.05769230769,256.43971893491
"12797","Mie",2017.07692307692,256.176035502958
"12798","Mie",2017.09615384615,255.912352071006
"12799","Mie",2017.11538461538,255.648668639054
"12800","Mie",2017.13461538462,255.384985207099
"12801","Mie",2017.15384615385,255.121301775147
"12802","Mie",2017.17307692308,254.857618343195
"12803","Mie",2017.19230769231,254.593934911244
"12804","Mie",2017.21153846154,254.330251479289
"12805","Mie",2017.23076923077,254.066568047337
"12806","Mie",2017.25,253.802884615385
"12807","Mie",2017.26923076923,253.539201183433
"12808","Mie",2017.28846153846,253.275517751481
"12809","Mie",2017.30769230769,253.011834319526
"12810","Mie",2017.32692307692,252.748150887574
"12811","Mie",2017.34615384615,252.484467455622
"12812","Mie",2017.36538461538,252.22078402367
"12813","Mie",2017.38461538462,251.957100591715
"12814","Mie",2017.40384615385,251.693417159763
"12815","Mie",2017.42307692308,251.429733727811
"12816","Mie",2017.44230769231,251.166050295859
"12817","Mie",2017.46153846154,250.902366863904
"12818","Mie",2017.48076923077,250.638683431952
"12819","Mie",2017.5,250.375
"12820","Mie",2017.51923076923,250.111316568048
"12821","Mie",2017.53846153846,249.847633136096
"12822","Mie",2017.55769230769,249.583949704141
"12823","Mie",2017.57692307692,249.320266272189
"12824","Mie",2017.59615384615,249.056582840237
"12825","Mie",2017.61538461538,248.792899408285
"12826","Mie",2017.63461538462,248.52921597633
"12827","Mie",2017.65384615385,248.265532544378
"12828","Mie",2017.67307692308,248.001849112426
"12829","Mie",2017.69230769231,247.738165680474
"12830","Mie",2017.71153846154,247.474482248519
"12831","Mie",2017.73076923077,247.210798816567
"12832","Mie",2017.75,246.947115384615
"12833","Mie",2017.76923076923,246.683431952663
"12834","Mie",2017.78846153846,246.419748520711
"12835","Mie",2017.80769230769,246.156065088756
"12836","Mie",2017.82692307692,245.892381656805
"12837","Mie",2017.84615384615,245.628698224853
"12838","Mie",2017.86538461538,245.365014792901
"12839","Mie",2017.88461538462,245.101331360946
"12840","Mie",2017.90384615385,244.837647928994
"12841","Mie",2017.92307692308,244.573964497042
"12842","Mie",2017.94230769231,244.31028106509
"12843","Mie",2017.96153846154,244.046597633135
"12844","Mie",2017.98076923077,243.782914201183
"12845","Mie",2018,243.519230769231
"12846","Mie",2018.01923076923,243.489275147929
"12847","Mie",2018.03846153846,243.459319526627
"12848","Mie",2018.05769230769,243.429363905325
"12849","Mie",2018.07692307692,243.399408284024
"12850","Mie",2018.09615384615,243.369452662722
"12851","Mie",2018.11538461538,243.33949704142
"12852","Mie",2018.13461538462,243.309541420118
"12853","Mie",2018.15384615385,243.279585798817
"12854","Mie",2018.17307692308,243.249630177515
"12855","Mie",2018.19230769231,243.219674556213
"12856","Mie",2018.21153846154,243.189718934911
"12857","Mie",2018.23076923077,243.159763313609
